order_id,order_date,customer_id,product_category,quantity,price
5033,2023-11-19,5024,Home,4,12.5
5034,2023-01-23,5025,Electronics,1,350.0
5035,2023-07-01,5026,Sports,2,65.0
5036,2023-10-07,5027,Beauty,4,8.99
5037,2023-07-18,5028,Clothing,1,120.0
5038,2023-04-23,5029,Toys,1,145.0
5039,2023-04-30,5030,Home,2,75.0
5040,2023-04-28,5001,Electronics,1,899.99
5041,2023-11-12,5002,Clothing,2,25.5
5042,2023-01-07,5003,Home,4,15.0
5043,2023-09-04,5004,Clothing,1,45.0
5044,2023-09-01,5005,Sports,2,120.0
5045,2023-11-14,5006,Home,1,250.0
5045,2023-11-14,5006,Home,1,250.0
5046,2023-11-08,5007,Electronics,3,15.99
5047,2023-02-22,5008,Clothing,5,10.0
5048,2023-07-07,5009,Sports,1,450.0
5049,2023-06-25,5010,Home,2,45.5
5050,2023-08-03,5011,Beauty,3,12.99
5051,2023-07-22,5012,,1,59.99
5052,2023-12-16,5013,Electronics,1,1200.0
5053,2023-09-24,5014,Sports,4,18.5
5054,2023-10-06,5015,Beauty,2,35.0
5055,2023-11-19,5016,Clothing,1,85.0
5056,2023-06-16,5017,Toys,5,9.99
5057,2023-09-06,5018,Home,1,199.99
5058,2023-09-26,5019,Electronics,2,45.0
5059,2023-12-15,5020,Sports,1,
5060,2023-10-19,5021,Beauty,1,110.0
5061,2023-08-12,5022,Clothing,3,22.5
5062,2023-04-04,5023,Toys,2,15.0
5063,2023-12-16,5024,Home,4,12.5
5064,2023-08-07,5025,Electronics,1,350.0
5065,2023-06-17,5026,Sports,2,65.0
5066,2023-11-24,5027,Beauty,4,8.99
5067,2023-03-14,5028,Clothing,1,120.0
5068,2023-06-14,5029,Toys,1,145.0
5069,2023-02-21,5030,Home,2,75.0
5070,2023-02-28,5001,Electronics,1,899.99
5071,2023-03-04,5002,Clothing,2,25.5
5072,2023-03-25,5003,Home,4,15.0
5073,2023-03-02,5004,Clothing,1,45.0
5074,2023-03-17,5005,Sports,2,120.0
5075,2023-01-10,5006,Home,1,250.0
5076,2023-06-06,5007,Electronics,3,15.99
5077,2023-04-22,5008,Clothing,5,10.0
5078,2023-09-16,5009,Sports,1,450.0
5079,2023-05-13,5010,Home,2,45.5
5080,2023-09-19,5011,Beauty,3,12.99
5081,2023-10-16,5012,Toys,1,
5082,2023-06-16,5013,Electronics,1,1200.0
5083,2023-03-18,5014,Sports,4,18.5
5084,2023-03-06,5015,Beauty,2,35.0
5085,2023-08-18,5016,Clothing,1,85.0
5086,2023-07-04,5017,Toys,5,9.99
5087,2023-11-08,5018,,1,199.99
5088,2023-11-19,5019,Electronics,2,45.0
5089,2023-09-25,5020,Sports,1,89.0
5090,2023-09-30,5021,Beauty,1,110.0
5091,2023-01-09,5022,Clothing,3,22.5
5092,2023-03-13,5023,Toys,2,15.0
5093,2023-09-21,5024,Home,4,12.5
5094,2023-12-30,5025,Electronics,1,350.0
5095,2023-11-01,5026,Sports,2,65.0
5096,2023-06-11,5027,Beauty,4,8.99
5097,2023-12-15,5028,Clothing,1,120.0
5098,2023-03-24,5029,Toys,1,145.0
5099,2023-11-27,5030,Home,2,75.0
5100,2023-07-13,5001,Electronics,1,899.99
5101,2023-07-08,5002,Clothing,2,25.5
5102,2023-06-21,5003,,4,15.0
5103,2023-11-30,5004,Clothing,1,45.0
5104,2023-06-27,5005,Sports,2,120.0
5105,2023-10-31,5006,Home,1,250.0
5106,2023-12-18,5007,Electronics,3,15.99
5107,2023-04-23,5008,Clothing,5,10.0
5108,2023-10-30,5009,Sports,1,450.0
5109,2023-05-21,5010,Home,2,45.5
5110,2023-04-27,5011,Beauty,3,12.99
5111,2023-07-08,5012,Toys,1,59.99
5112,2023-11-19,5013,Electronics,1,1200.0
5113,2024-01-01,5014,Sports,4,18.5
5113,2024-01-01,5014,Sports,4,18.5
5114,2023-11-26,5015,Beauty,2,35.0
5115,2023-02-23,5016,Clothing,1,85.0
5116,2023-01-29,5017,Toys,5,9.99
5117,2023-05-28,5018,,1,199.99
5117,2023-05-28,5018,,1,199.99
5118,2023-01-22,5019,Electronics,2,45.0
5119,2023-06-09,5020,Sports,1,89.0
5120,2023-10-03,5021,Beauty,1,110.0
5121,2023-08-06,5022,Clothing,3,22.5
5122,2023-06-29,5023,Toys,2,15.0
5123,2023-06-06,5024,Home,4,12.5
5124,2023-03-23,5025,Electronics,1,
5125,2023-09-01,5026,Sports,2,65.0
5126,2023-11-28,5027,Beauty,4,8.99
5127,2023-12-16,5028,Clothing,1,120.0
5128,2023-06-01,5029,Toys,1,145.0
5129,2023-10-04,5030,,2,75.0
5130,2023-08-13,5001,Electronics,1,899.99
5131,2023-08-29,5002,Clothing,2,25.5
5132,2023-02-24,5003,Home,4,15.0
5133,2023-11-10,5004,Clothing,1,45.0
5134,2023-06-10,5005,Sports,2,120.0
5135,2023-03-22,5006,Home,1,250.0
5136,2023-09-12,5007,Electronics,3,15.99
5137,2023-04-09,5008,Clothing,5,10.0
5138,2023-09-26,5009,Sports,1,450.0
5139,2023-10-25,5010,Home,2,45.5
5140,2023-11-07,5011,Beauty,3,12.99
5141,2023-04-05,5012,Toys,1,59.99
5141,2023-04-05,5012,Toys,1,59.99
5142,2023-03-13,5013,Electronics,1,1200.0
5143,2023-07-06,5014,Sports,4,18.5
5144,2023-08-01,5015,Beauty,2,35.0
5145,2023-10-06,5016,Clothing,1,85.0
5146,2023-08-30,5017,,5,9.99
5147,2023-05-02,5018,Home,1,199.99
5148,2023-12-22,5019,Electronics,2,45.0
5149,2023-05-26,5020,,1,89.0
5150,2023-01-11,5021,Beauty,1,110.0
5151,2023-03-27,5022,Clothing,3,22.5
5152,2023-08-19,5023,Toys,2,15.0
5153,2023-07-12,5024,Home,4,12.5
5154,2023-05-18,5025,Electronics,1,350.0
5155,2023-10-10,5026,Sports,2,65.0
5156,2023-10-20,5027,Beauty,4,8.99
5157,2023-08-31,5028,Clothing,1,120.0
5158,2023-04-09,5029,Toys,1,145.0
5159,2023-04-08,5030,Home,2,75.0
5160,2023-10-02,5001,Electronics,1,899.99
5161,2023-09-01,5002,Clothing,2,25.5
5162,2023-05-30,5003,Home,4,
5163,2023-05-31,5004,Clothing,1,45.0
5164,2023-11-07,5005,Sports,2,120.0
5165,2023-04-06,5006,Home,1,250.0
5166,2023-10-12,5007,Electronics,3,15.99
5167,2023-05-17,5008,Clothing,5,10.0
5167,2023-05-17,5008,Clothing,5,10.0
5168,2023-05-05,5009,Sports,1,450.0
5169,2023-06-19,5010,Home,2,45.5
5170,2023-04-30,5011,Beauty,3,12.99
5171,2023-07-03,5012,Toys,1,59.99
5172,2023-03-24,5013,Electronics,1,1200.0
5173,2023-06-23,5014,Sports,4,18.5
5174,2023-05-26,5015,Beauty,2,35.0
5175,2023-02-06,5016,Clothing,1,85.0
5176,2023-09-23,5017,Toys,5,9.99
5177,2023-10-03,5018,Home,1,199.99
5178,2023-06-27,5019,Electronics,2,45.0
5179,2023-10-21,5020,Sports,1,89.0
5180,2023-11-05,5021,Beauty,1,110.0
5181,2023-01-28,5022,Clothing,3,22.5
5182,2023-09-17,5023,Toys,2,15.0
5183,2023-06-28,5024,Home,4,12.5
5184,2023-11-26,5025,Electronics,1,350.0
5185,2023-05-11,5026,Sports,2,65.0
5186,2023-06-02,5027,Beauty,4,8.99
5187,2023-01-23,5028,Clothing,1,120.0
5188,2023-08-10,5029,Toys,1,145.0
5189,2023-03-22,5030,Home,2,75.0
5190,2023-11-16,5001,Electronics,1,
5191,2023-01-09,5002,Clothing,2,
5192,2023-07-27,5003,Home,4,15.0
5193,2023-10-04,5004,Clothing,1,45.0
5194,2023-12-13,5005,Sports,2,120.0
5195,2023-02-17,5006,Home,1,250.0
5196,2023-10-13,5007,Electronics,3,15.99
5197,2023-03-08,5008,Clothing,5,10.0
5198,2023-11-18,5009,Sports,1,450.0
5199,2023-11-19,5010,Home,2,45.5
5200,2023-11-22,5011,Beauty,3,12.99
5201,2023-11-18,5012,Toys,1,59.99
5202,2023-09-12,5013,Electronics,1,1200.0
5203,2023-03-30,5014,,4,18.5
5204,2023-04-12,5015,Beauty,2,35.0
5205,2023-11-10,5016,Clothing,1,85.0
5206,2023-12-16,5017,Toys,5,9.99
5207,2023-08-08,5018,Home,1,199.99
5207,2023-08-08,5018,Home,1,199.99
5208,2023-02-28,5019,Electronics,2,45.0
5209,2023-05-11,5020,Sports,1,89.0
5210,2023-01-31,5021,Beauty,1,110.0
5211,2023-10-16,5022,Clothing,3,22.5
5211,2023-10-16,5022,Clothing,3,22.5
5212,2023-03-23,5023,Toys,2,15.0
5213,2023-02-26,5024,Home,4,12.5
5214,2023-12-07,5025,Electronics,1,350.0
5215,2023-06-02,5026,Sports,2,65.0
5216,2023-03-17,5027,Beauty,4,8.99
5217,2023-04-19,5028,Clothing,1,120.0
5218,2023-01-14,5029,Toys,1,145.0
5219,2023-04-15,5030,Home,2,75.0
5220,2023-03-25,5001,Electronics,1,899.99
5221,2023-12-07,5002,Clothing,2,25.5
5222,2023-05-10,5003,Home,4,15.0
5223,2023-07-16,5004,Clothing,1,45.0
5224,2023-03-06,5005,Sports,2,120.0
5225,2023-09-13,5006,Home,1,250.0
5226,2023-11-15,5007,Electronics,3,15.99
5227,2023-09-03,5008,Clothing,5,10.0
5228,2023-11-25,5009,Sports,1,450.0
5229,2023-10-16,5010,Home,2,45.5
5229,2023-10-16,5010,Home,2,45.5
5230,2023-11-23,5011,Beauty,3,12.99
5231,2023-12-24,5012,Toys,1,59.99
5232,2023-01-26,5013,Electronics,1,1200.0
5233,2023-05-19,5014,Sports,4,18.5
5234,2023-04-27,5015,Beauty,2,35.0
5235,2023-02-28,5016,Clothing,1,85.0
5236,2023-05-06,5017,Toys,5,9.99
5237,2023-02-12,5018,Home,1,199.99
5238,2023-12-08,5019,Electronics,2,45.0
5239,2023-09-15,5020,Sports,1,89.0
5240,2023-12-21,5021,Beauty,1,110.0
5241,2023-12-18,5022,Clothing,3,22.5
5242,2023-02-05,5023,Toys,2,15.0
5243,2023-01-15,5024,Home,4,12.5
5244,2023-06-07,5025,Electronics,1,350.0
5245,2023-07-08,5026,Sports,2,65.0
5246,2023-02-20,5027,Beauty,4,8.99
5247,2023-04-22,5028,Clothing,1,120.0
5248,2023-10-01,5029,Toys,1,145.0
5249,2023-06-23,5030,Home,2,
5250,2023-01-20,5001,Electronics,1,899.99
5251,2023-05-02,5002,Clothing,2,25.5
5252,2023-07-09,5003,Home,4,15.0
5253,2023-05-29,5004,Clothing,1,45.0
5254,2023-08-03,5005,Sports,2,120.0
5255,2023-09-29,5006,Home,1,250.0
5256,2023-04-21,5007,Electronics,3,
5257,2023-04-29,5008,Clothing,5,10.0
5258,2023-05-21,5009,Sports,1,450.0
5259,2023-02-09,5010,Home,2,45.5
5260,2023-02-07,5011,Beauty,3,12.99
5261,2023-03-16,5012,Toys,1,59.99
5262,2023-10-14,5013,Electronics,1,1200.0
5263,2023-01-11,5014,Sports,4,
5264,2023-09-10,5015,Beauty,2,35.0
5265,2023-11-03,5016,,1,85.0
5266,2023-05-05,5017,Toys,5,9.99
5267,2023-07-16,5018,Home,1,199.99
5268,2023-08-10,5019,Electronics,2,45.0
5269,2023-08-15,5020,Sports,1,89.0
5270,2023-06-05,5021,Beauty,1,110.0
5271,2023-05-02,5022,Clothing,3,22.5
5272,2023-05-22,5023,Toys,2,15.0
5273,2023-02-02,5024,Home,4,12.5
5274,2023-11-09,5025,Electronics,1,350.0
5275,2023-08-14,5026,Sports,2,65.0
5276,2023-01-12,5027,Beauty,4,8.99
5277,2023-02-02,5028,Clothing,1,120.0
5278,2023-03-28,5029,Toys,1,145.0
5279,2023-06-20,5030,Home,2,75.0
5280,2023-01-17,5001,Electronics,1,899.99
5281,2023-06-23,5002,Clothing,2,25.5
5282,2023-08-07,5003,Home,4,15.0
5283,2023-09-24,5004,Clothing,1,45.0
5284,2023-07-19,5005,Sports,2,120.0
5285,2023-10-23,5006,Home,1,250.0
5286,2023-10-30,5007,Electronics,3,15.99
5287,2023-06-22,5008,Clothing,5,10.0
5288,2023-05-05,5009,Sports,1,450.0
5289,2023-07-01,5010,Home,2,45.5
5290,2023-08-10,5011,Beauty,3,12.99
5291,2023-07-10,5012,Toys,1,59.99
5292,2023-06-07,5013,Electronics,1,1200.0
5293,2023-12-18,5014,Sports,4,18.5
5294,2023-02-14,5015,Beauty,2,35.0
5295,2024-01-01,5016,Clothing,1,85.0
5296,2023-01-18,5017,Toys,5,9.99
5297,2023-07-04,5018,Home,1,199.99
5298,2023-06-11,5019,Electronics,2,45.0
5299,2023-01-11,5020,Sports,1,89.0
5300,2023-06-14,5021,Beauty,1,110.0
5301,2023-08-31,5022,Clothing,3,22.5
5302,2023-01-15,5023,Toys,2,15.0
5303,2023-09-18,5024,Home,4,12.5
5304,2023-10-02,5025,Electronics,1,350.0
5305,2023-12-08,5026,,2,65.0
5306,2023-11-19,5027,Beauty,4,8.99
5307,2023-07-15,5028,Clothing,1,120.0
5308,2023-12-08,5029,Toys,1,145.0
5309,2023-07-27,5030,Home,2,75.0
5310,2023-12-07,5001,Electronics,1,899.99
5311,2023-12-06,5002,Clothing,2,25.5
5312,2023-06-24,5003,Home,4,15.0
5313,2023-12-06,5004,Clothing,1,45.0
5314,2023-05-05,5005,Sports,2,120.0
5315,2023-02-13,5006,Home,1,250.0
5316,2023-10-07,5007,Electronics,3,15.99
5317,2023-02-03,5008,Clothing,5,10.0
5318,2023-12-01,5009,Sports,1,450.0
5319,2023-12-06,5010,Home,2,45.5
5320,2023-02-28,5011,Beauty,3,12.99
5321,2023-07-07,5012,Toys,1,59.99
5322,2023-07-24,5013,Electronics,1,
5323,2023-09-17,5014,Sports,4,18.5
5324,2023-02-06,5015,Beauty,2,35.0
5325,2023-02-27,5016,Clothing,1,85.0
5326,2023-03-13,5017,Toys,5,9.99
5327,2023-11-02,5018,Home,1,199.99
5328,2023-10-18,5019,Electronics,2,45.0
5329,2023-10-19,5020,Sports,1,89.0
5330,2023-01-02,5021,Beauty,1,110.0
5331,2023-08-23,5022,Clothing,3,22.5
5332,2023-05-29,5023,Toys,2,15.0
5333,2023-07-15,5024,Home,4,12.5
5334,2023-09-20,5025,Electronics,1,350.0
5335,2023-01-26,5026,Sports,2,65.0
5336,2023-10-16,5027,Beauty,4,8.99
5337,2023-10-05,5028,Clothing,1,120.0
5338,2023-06-22,5029,Toys,1,145.0
5339,2023-01-23,5030,Home,2,75.0
5340,2023-05-15,5001,Electronics,1,899.99
5341,2023-12-19,5002,Clothing,2,25.5
5342,2023-10-26,5003,Home,4,15.0
5343,2023-12-19,5004,Clothing,1,45.0
5344,2023-07-11,5005,Sports,2,120.0
5345,2023-02-17,5006,Home,1,250.0
5346,2023-08-16,5007,Electronics,3,15.99
5347,2023-02-03,5008,Clothing,5,10.0
5348,2023-07-26,5009,Sports,1,450.0
5349,2023-05-17,5010,Home,2,45.5
5350,2023-10-06,5011,Beauty,3,
5351,2023-10-04,5012,Toys,1,59.99
5352,2023-04-16,5013,Electronics,1,1200.0
5353,2023-11-01,5014,Sports,4,18.5
5354,2023-03-14,5015,Beauty,2,35.0
5355,2023-09-21,5016,Clothing,1,85.0
5356,2023-04-12,5017,Toys,5,9.99
5357,2023-11-28,5018,Home,1,199.99
5358,2023-05-30,5019,Electronics,2,45.0
5359,2023-07-14,5020,Sports,1,89.0
5360,2023-06-04,5021,Beauty,1,110.0
5361,2023-09-15,5022,Clothing,3,22.5
5362,2023-11-22,5023,Toys,2,15.0
5363,2023-05-21,5024,Home,4,12.5
5364,2023-09-20,5025,Electronics,1,350.0
5365,2023-07-01,5026,Sports,2,65.0
5366,2023-07-24,5027,Beauty,4,8.99
5367,2023-04-16,5028,Clothing,1,120.0
5368,2023-04-08,5029,Toys,1,145.0
5369,2023-12-21,5030,Home,2,75.0
5370,2023-04-28,5001,Electronics,1,899.99
5371,2023-08-17,5002,Clothing,2,25.5
5372,2023-08-17,5003,Home,4,15.0
5373,2023-02-05,5004,Clothing,1,45.0
5374,2023-04-10,5005,Sports,2,
5375,2023-09-13,5006,Home,1,250.0
5376,2023-08-19,5007,Electronics,3,15.99
5377,2023-05-02,5008,Clothing,5,10.0
5378,2023-08-06,5009,Sports,1,
5379,2023-04-14,5010,Home,2,45.5
5380,2023-06-30,5011,Beauty,3,12.99
5381,2023-09-15,5012,Toys,1,59.99
5382,2023-11-30,5013,Electronics,1,1200.0
5383,2023-01-01,5014,Sports,4,18.5
5384,2023-07-06,5015,Beauty,2,35.0
5385,2023-02-14,5016,Clothing,1,85.0
5386,2023-09-21,5017,Toys,5,9.99
5387,2023-02-01,5018,Home,1,199.99
5388,2023-02-06,5019,Electronics,2,
5389,2023-01-19,5020,Sports,1,89.0
5390,2023-09-26,5021,Beauty,1,110.0
5391,2023-07-17,5022,Clothing,3,22.5
5392,2023-01-23,5023,Toys,2,15.0
5393,2023-09-14,5024,Home,4,12.5
5394,2023-09-28,5025,Electronics,1,350.0
5395,2023-12-15,5026,Sports,2,65.0
5396,2023-11-26,5027,Beauty,4,8.99
5397,2023-11-22,5028,Clothing,1,120.0
5398,2023-05-23,5029,Toys,1,145.0
5399,2023-06-09,5030,Home,2,75.0
5400,2023-12-27,5001,Electronics,1,899.99
5401,2023-09-24,5002,Clothing,2,25.5
5402,2023-07-13,5003,Home,4,15.0
5403,2023-07-12,5004,Clothing,1,45.0
5404,2023-09-19,5005,Sports,2,120.0
5405,2023-05-24,5006,Home,1,
5406,2023-01-25,5007,Electronics,3,15.99
5406,2023-01-25,5007,Electronics,3,15.99
5407,2023-06-08,5008,Clothing,5,10.0
5408,2023-02-17,5009,Sports,1,450.0
5409,2023-11-15,5010,Home,2,45.5
5410,2023-11-04,5011,Beauty,3,12.99
5411,2023-12-07,5012,Toys,1,59.99
5412,2023-01-31,5013,Electronics,1,1200.0
5413,2023-09-13,5014,Sports,4,18.5
5414,2023-08-13,5015,Beauty,2,35.0
5415,2023-11-20,5016,Clothing,1,85.0
5416,2023-05-08,5017,Toys,5,9.99
5417,2023-11-09,5018,Home,1,199.99
5418,2023-12-28,5019,Electronics,2,45.0
5419,2023-02-01,5020,Sports,1,89.0
5420,2023-04-21,5021,Beauty,1,110.0
5421,2023-01-21,5022,Clothing,3,22.5
5422,2023-06-27,5023,Toys,2,15.0
5423,2023-06-06,5024,Home,4,12.5
5424,2023-04-19,5025,Electronics,1,350.0
5425,2023-02-08,5026,Sports,2,65.0
5426,2023-01-31,5027,Beauty,4,8.99
5427,2023-04-19,5028,Clothing,1,120.0
5428,2023-12-22,5029,Toys,1,145.0
5428,2023-12-22,5029,Toys,1,145.0
5429,2023-04-11,5030,Home,2,75.0
5430,2023-01-09,5001,Electronics,1,899.99
5431,2023-06-22,5002,Clothing,2,25.5
5432,2023-10-19,5003,Home,4,15.0
5433,2023-05-30,5004,Clothing,1,45.0
5434,2023-07-31,5005,,2,120.0
5435,2023-02-20,5006,Home,1,250.0
5436,2023-02-08,5007,Electronics,3,15.99
5437,2023-02-11,5008,Clothing,5,10.0
5438,2023-02-05,5009,Sports,1,450.0
5439,2023-07-23,5010,Home,2,45.5
5440,2023-06-12,5011,Beauty,3,12.99
5441,2023-09-22,5012,Toys,1,59.99
5442,2023-03-10,5013,Electronics,1,1200.0
5443,2023-03-31,5014,Sports,4,18.5
5444,2023-09-10,5015,Beauty,2,35.0
5445,2023-01-11,5016,Clothing,1,85.0
5446,2023-11-07,5017,Toys,5,9.99
5447,2023-03-16,5018,Home,1,
5448,2023-05-21,5019,Electronics,2,45.0
5449,2023-06-16,5020,Sports,1,89.0
5450,2023-09-20,5021,Beauty,1,110.0
5451,2023-06-26,5022,Clothing,3,22.5
5452,2023-01-31,5023,Toys,2,15.0
5453,2023-07-06,5024,Home,4,12.5
5454,2023-09-13,5025,Electronics,1,350.0
5455,2023-03-20,5026,Sports,2,65.0
5456,2023-04-11,5027,Beauty,4,8.99
5457,2023-09-01,5028,Clothing,1,120.0
5458,2023-08-21,5029,Toys,1,145.0
5459,2023-09-12,5030,Home,2,75.0
5460,2023-07-26,5001,Electronics,1,899.99
5461,2023-03-27,5002,Clothing,2,25.5
5462,2023-11-18,5003,Home,4,15.0
5463,2023-05-31,5004,Clothing,1,
5464,2023-01-12,5005,Sports,2,120.0
5465,2023-08-19,5006,Home,1,250.0
5466,2023-01-13,5007,Electronics,3,15.99
5467,2023-04-18,5008,Clothing,5,10.0
5468,2023-02-07,5009,Sports,1,450.0
5469,2023-09-27,5010,Home,2,45.5
5470,2023-11-13,5011,Beauty,3,12.99
5471,2023-12-05,5012,Toys,1,59.99
5472,2023-07-13,5013,Electronics,1,
5473,2023-03-11,5014,Sports,4,18.5
5474,2023-07-28,5015,Beauty,2,35.0
5475,2023-12-18,5016,Clothing,1,85.0
5476,2023-08-08,5017,Toys,5,9.99
5477,2023-03-23,5018,Home,1,199.99
5478,2023-10-02,5019,Electronics,2,45.0
5479,2023-02-25,5020,Sports,1,89.0
5480,2023-12-12,5021,Beauty,1,110.0
5481,2023-12-03,5022,Clothing,3,22.5
5482,2023-11-14,5023,Toys,2,15.0
5483,2023-05-26,5024,Home,4,12.5
5484,2023-07-07,5025,Electronics,1,350.0
5484,2023-07-07,5025,Electronics,1,350.0
5485,2023-03-07,5026,Sports,2,65.0
5486,2023-04-28,5027,Beauty,4,8.99
5487,2023-01-28,5028,Clothing,1,120.0
5488,2023-07-15,5029,Toys,1,
5489,2023-05-30,5030,Home,2,75.0
5490,2023-08-29,5001,Electronics,1,899.99
5491,2023-04-09,5002,Clothing,2,25.5
5492,2023-04-04,5003,Home,4,15.0
5493,2023-06-28,5004,Clothing,1,45.0
5494,2023-06-22,5005,Sports,2,120.0
5495,2023-09-23,5006,Home,1,250.0
5496,2023-03-16,5007,Electronics,3,15.99
5497,2023-07-10,5008,Clothing,5,10.0
5498,2023-01-07,5009,Sports,1,450.0
5499,2023-10-05,5010,Home,2,45.5
5500,2023-05-02,5011,Beauty,3,12.99
5501,2023-11-15,5012,Toys,1,59.99
5502,2023-09-27,5013,Electronics,1,1200.0
5503,2023-02-16,5014,Sports,4,18.5
5504,2023-03-20,5015,Beauty,2,35.0
5505,2023-03-19,5016,Clothing,1,85.0
5506,2023-03-11,5017,Toys,5,9.99
5507,2023-09-06,5018,Home,1,199.99
5508,2023-09-09,5019,Electronics,2,45.0
5509,2023-06-10,5020,Sports,1,89.0
5510,2023-11-08,5021,Beauty,1,110.0
5511,2023-05-09,5022,Clothing,3,22.5
5512,2023-11-17,5023,Toys,2,15.0
5513,2023-01-24,5024,Home,4,12.5
5514,2023-12-02,5025,Electronics,1,350.0
5515,2023-12-05,5026,Sports,2,65.0
5516,2023-05-31,5027,Beauty,4,8.99
5517,2023-09-23,5028,Clothing,1,120.0
5518,2023-05-10,5029,Toys,1,145.0
5519,2023-06-17,5030,Home,2,75.0
5520,2023-04-21,5001,Electronics,1,899.99
5521,2023-08-26,5002,Clothing,2,25.5
5522,2023-02-13,5003,Home,4,15.0
5523,2023-11-22,5004,Clothing,1,45.0
5524,2023-11-12,5005,Sports,2,120.0
5525,2023-01-19,5006,Home,1,250.0
5526,2023-08-27,5007,,3,15.99
5527,2023-07-13,5008,Clothing,5,10.0
5528,2023-09-20,5009,Sports,1,450.0
5529,2023-06-06,5010,Home,2,45.5
5530,2023-07-07,5011,Beauty,3,12.99
5531,2023-08-25,5012,,1,59.99
5531,2023-08-25,5012,,1,59.99
5532,2023-08-03,5013,Electronics,1,1200.0
5533,2023-09-19,5014,Sports,4,18.5
5534,2023-02-26,5015,Beauty,2,35.0
5535,2023-02-08,5016,Clothing,1,85.0
5536,2023-01-27,5017,Toys,5,9.99
5537,2023-01-11,5018,Home,1,199.99
5538,2023-10-07,5019,Electronics,2,45.0
5539,2023-12-26,5020,Sports,1,89.0
5540,2023-05-13,5021,Beauty,1,110.0
5541,2023-08-26,5022,Clothing,3,22.5
5542,2023-07-12,5023,Toys,2,15.0
5543,2023-03-21,5024,Home,4,12.5
5544,2023-12-25,5025,Electronics,1,350.0
5545,2023-04-24,5026,Sports,2,65.0
5546,2023-11-25,5027,Beauty,4,8.99
5547,2023-01-18,5028,Clothing,1,120.0
5548,2023-09-08,5029,,1,145.0
5549,2023-06-09,5030,Home,2,75.0
5549,2023-06-09,5030,Home,2,75.0
5550,2023-03-08,5001,Electronics,1,899.99
5551,2023-12-12,5002,Clothing,2,25.5
5552,2023-12-22,5003,Home,4,15.0
5553,2023-01-28,5004,Clothing,1,45.0
5554,2023-04-16,5005,Sports,2,120.0
5555,2023-06-01,5006,Home,1,250.0
5556,2023-12-06,5007,Electronics,3,15.99
5557,2023-05-21,5008,Clothing,5,10.0
5558,2023-09-16,5009,Sports,1,450.0
5559,2023-08-14,5010,Home,2,45.5
5560,2023-05-23,5011,Beauty,3,12.99
5561,2023-06-02,5012,Toys,1,59.99
5562,2023-09-13,5013,Electronics,1,1200.0
5563,2023-11-15,5014,Sports,4,18.5
5564,2023-06-24,5015,Beauty,2,35.0
5565,2023-03-18,5016,Clothing,1,85.0
5566,2023-12-16,5017,Toys,5,9.99
5567,2023-03-26,5018,Home,1,199.99
5568,2023-11-01,5019,Electronics,2,45.0
5569,2023-03-06,5020,Sports,1,89.0
5570,2023-12-20,5021,,1,110.0
5571,2023-11-20,5022,Clothing,3,22.5
5572,2023-05-09,5023,Toys,2,15.0
5573,2023-02-17,5024,Home,4,12.5
5574,2023-02-12,5025,Electronics,1,350.0
5574,2023-02-12,5025,Electronics,1,350.0
5575,2023-01-07,5026,Sports,2,65.0
5576,2023-06-20,5027,Beauty,4,8.99
5577,2023-09-28,5028,Clothing,1,120.0
5578,2023-12-01,5029,Toys,1,145.0
5579,2023-10-29,5030,Home,2,75.0
5580,2023-09-16,5001,Electronics,1,899.99
5581,2023-12-20,5002,Clothing,2,25.5
5582,2023-08-17,5003,Home,4,15.0
5583,2023-03-13,5004,Clothing,1,45.0
5584,2023-07-30,5005,Sports,2,120.0
5585,2023-02-22,5006,Home,1,250.0
5586,2023-03-07,5007,Electronics,3,
5587,2023-07-12,5008,Clothing,5,10.0
5588,2023-12-17,5009,Sports,1,450.0
5589,2023-07-13,5010,Home,2,45.5
5590,2023-02-23,5011,Beauty,3,12.99
5591,2023-10-31,5012,Toys,1,59.99
5592,2023-08-19,5013,Electronics,1,1200.0
5593,2023-07-05,5014,Sports,4,18.5
5594,2023-12-22,5015,Beauty,2,35.0
5595,2023-06-03,5016,Clothing,1,85.0
5596,2023-11-21,5017,Toys,5,9.99
5597,2023-12-27,5018,Home,1,199.99
5597,2023-12-27,5018,Home,1,199.99
5598,2023-07-23,5019,Electronics,2,45.0
5599,2023-11-14,5020,Sports,1,89.0
5600,2023-07-08,5021,Beauty,1,110.0
5601,2023-09-06,5022,Clothing,3,22.5
5602,2023-01-06,5023,Toys,2,15.0
5603,2023-02-26,5024,Home,4,12.5
5604,2023-12-27,5025,Electronics,1,350.0
5605,2023-09-09,5026,Sports,2,65.0
5606,2023-02-06,5027,Beauty,4,8.99
5607,2023-12-15,5028,Clothing,1,120.0
5608,2023-03-15,5029,Toys,1,145.0
5609,2023-10-06,5030,Home,2,75.0
5610,2023-06-01,5001,Electronics,1,899.99
5611,2023-06-04,5002,Clothing,2,25.5
5612,2023-12-17,5003,Home,4,15.0
5613,2023-09-13,5004,Clothing,1,45.0
5614,2023-03-12,5005,Sports,2,120.0
5615,2023-01-10,5006,Home,1,250.0
5616,2023-06-26,5007,Electronics,3,15.99
5617,2023-07-03,5008,Clothing,5,10.0
5618,2023-11-12,5009,Sports,1,450.0
5619,2023-08-04,5010,Home,2,45.5
5619,2023-08-04,5010,Home,2,45.5
5620,2023-04-09,5011,Beauty,3,12.99
